id,restaurant_id,name,description,price,image_url,badges,category,origin,is_active,is_featured,sort_order,created_at,updated_at
3,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,La Doña,"Tostada de mariscos (camarón y atún curtido), bañada con vinagreta de chile morita y ajonjolí, coronada con aguacate.",125.00,product-1770395549220-bscjyx7-ladona.jpg,"[""Tostadas""]",Tostadas,,true,false,0,2026-02-06 16:32:30.906349+00,2026-02-06 19:44:50.159433+00
2,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,La Prieta,"¡LA FAVORITA!, perfecta mezcla de mariscos (camarón, callo de almeja y pulpo) bañada en nuestra salsa rasurada especial. (100 g.)",130.00,product-1770395313253-abkvo93-laprieta.jpg,"[""Tostadas""]",Tostadas,,true,false,0,2026-02-06 16:28:34.948631+00,2026-02-06 19:44:47.374866+00
7,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Pulpo Cocido,"Curtido en limón, sal y pimienta, con jitomate, pepino y aguacate. (100 g.)",170.00,product-1770396794842-exb2tdv-pulpococido.webp,"[""Tostadas""]",Tostadas,,true,false,0,2026-02-06 16:53:16.929283+00,2026-02-06 19:45:00.817657+00
5,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tostada de Aguachile,"Verde: Camarón curtido con limón en salsa de chile serrano. (60 g.)
Rojo: Camarón curtido con limón en salsa de chile de árbol montada con cecina. (60 g.)",115.00,product-1770396541084-r0tredg-tostada-de-aguachile.jpg,"[""Tostadas""]",Tostadas,,true,false,0,2026-02-06 16:49:03.987386+00,2026-02-06 19:44:55.503441+00
1,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tostada de Atún,"Delicioso atún fresco curtido en limón, sobre tostada oriental, bañada con un poco de aderezo chipotle y adornada con poro. (100 g.)",110.00,product-1770394954006-8q8h9ld-tostadaatun.jpeg,"[""Tostadas""]",Tostadas,,true,false,0,2026-02-06 16:22:35.723146+00,2026-02-06 19:44:44.468761+00
198,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,2V Casa Madero,Vino tinto. 750 ml.,840.00,,"[""Vino""]",vinos,,true,false,13,2026-02-09 22:22:19.984003+00,2026-02-09 22:22:19.984003+00
187,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,3V Casa Madero,Vino tinto. 750 ml.,1150.00,,"[""Vino""]",vinos,,true,false,2,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
186,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,3V Casa Madero Gran Reserva,Vino tinto. 750 ml.,2650.00,,"[""Vino""]",vinos,,true,false,1,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
194,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Casillero del Diablo Cabernet Sauvignon 375 ml.,Vino tinto. 375 ml.,360.00,,"[""Vino""]",vinos,,true,false,9,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
193,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Casillero del Diablo Cabernet Sauvignon 750 ml.,Vino tinto. 750 ml.,550.00,,"[""Vino""]",vinos,,true,false,8,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
195,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Casillero del Diablo Merlot,Vino tinto. 750 ml.,550.00,,"[""Vino""]",vinos,,true,false,10,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
210,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Chandon Brut 187 ml.,Vino espumoso. 187 ml.,300.00,,"[""Vino""]",vinos,,true,false,25,2026-02-09 22:24:07.690795+00,2026-02-09 22:24:07.690795+00
209,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Chandon Brut 750 ml.,Vino espumoso. 750 ml.,1050.00,,"[""Vino""]",vinos,,true,false,24,2026-02-09 22:24:07.690795+00,2026-02-09 22:24:07.690795+00
208,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Chandon Garden Spritz 187 ml.,Vino espumoso. 187 ml.,300.00,,"[""Vino""]",vinos,,true,false,23,2026-02-09 22:24:07.690795+00,2026-02-09 22:24:07.690795+00
207,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Chandon Garden Spritz 750 ml.,Vino espumoso. 750 ml.,1050.00,,"[""Vino""]",vinos,,true,false,22,2026-02-09 22:24:07.690795+00,2026-02-09 22:24:07.690795+00
204,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,L.A. Cetto Blanc de Zinfandel 187 ml.,Vino rosado. 187 ml.,125.00,,"[""Vino""]",vinos,,true,false,19,2026-02-09 22:23:12.579904+00,2026-02-09 22:23:12.579904+00
203,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,L.A. Cetto Blanc de Zinfandel 750 ml.,Vino rosado. 750 ml.,450.00,,"[""Vino""]",vinos,,true,false,18,2026-02-09 22:23:12.579904+00,2026-02-09 22:23:12.579904+00
199,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Las Nubes Kuiiy,Vino tinto. 750 ml.,710.00,,"[""Vino""]",vinos,,true,false,14,2026-02-09 22:22:19.984003+00,2026-02-09 22:22:19.984003+00
205,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Moët & Chandon Ice Impérial,Vino espumoso. 750 ml.,3800.00,,"[""Vino""]",vinos,,true,false,20,2026-02-09 22:24:07.690795+00,2026-02-09 22:24:07.690795+00
206,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Moët & Chandon Impérial Brut,Vino espumoso. 750 ml.,2900.00,,"[""Vino""]",vinos,,true,false,21,2026-02-09 22:24:07.690795+00,2026-02-09 22:24:07.690795+00
188,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Oveja Negra,Vino tinto. 750 ml.,615.00,,"[""Vino""]",vinos,,true,false,3,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
200,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Quattrocci,Vino tinto. 750 ml.,630.00,,"[""Vino""]",vinos,,true,false,15,2026-02-09 22:22:19.984003+00,2026-02-09 22:22:19.984003+00
190,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Riunite Lambrusco 187 ml.,Vino tinto espumoso. 187 ml.,130.00,,"[""Vino""]",vinos,,true,false,5,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
189,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Riunite Lambrusco 750 ml.,Vino tinto espumoso. 750 ml.,425.00,,"[""Vino""]",vinos,,true,false,4,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
192,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Sangre de Toro 187 ml.,Vino tinto. 187 ml.,180.00,,"[""Vino""]",vinos,,true,false,7,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
191,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Sangre de Toro 750 ml.,Vino tinto. 750 ml.,605.00,,"[""Vino""]",vinos,,true,false,6,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
197,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Santo Tomás 31.8,Vino tinto. 750 ml.,850.00,,"[""Vino""]",vinos,,true,false,12,2026-02-09 22:22:19.984003+00,2026-02-09 22:22:19.984003+00
202,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,V Casa Madero,Vino tinto. 750 ml.,840.00,,"[""Vino""]",vinos,,true,false,17,2026-02-09 22:23:12.579904+00,2026-02-09 22:23:12.579904+00
196,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Winemakers Secret Barrels,Vino tinto. 187 ml.,130.00,,"[""Vino""]",vinos,,true,false,11,2026-02-09 22:19:42.109512+00,2026-02-09 22:19:42.109512+00
201,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,XA 187 ml.,Vino tinto. 187 ml.,75.00,,"[""Vino""]",vinos,,true,false,16,2026-02-09 22:22:19.984003+00,2026-02-09 22:22:19.984003+00
305,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Absolut Regular – Botella 750 ml,Botella de vodka Absolut (750 ml).,1100.00,,"[""Vodka""]",bebidas,,true,false,309,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
304,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Absolut Regular – Copa 60 ml,"Vodka Absolut, copa de 60 ml.",110.00,,"[""Vodka""]",bebidas,,true,false,308,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
301,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Grey Goose – Botella 750 ml,Botella de vodka Grey Goose (750 ml).,1750.00,,"[""Vodka""]",bebidas,,true,false,305,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
300,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Grey Goose – Copa 60 ml,"Vodka Grey Goose, copa de 60 ml.",175.00,,"[""Vodka""]",bebidas,,true,false,304,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
177,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Pato Spicy,Vodka Smirnoff. 10 shots.,320.00,,"[""Vodka""]",cocteleria,,true,false,14,2026-02-09 19:27:48.850023+00,2026-02-09 19:27:48.850023+00
176,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Sandispicy,Vodka Smirnoff. 300 ml.,120.00,,"[""Vodka""]",cocteleria,,true,false,13,2026-02-09 19:27:48.850023+00,2026-02-09 19:27:48.850023+00
295,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Smirnoff – Botella 1000 ml,Botella de vodka Smirnoff (1000 ml).,1000.00,,"[""Vodka""]",bebidas,,true,false,299,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
294,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Smirnoff – Copa 60 ml,"Vodka Smirnoff, copa de 60 ml.",100.00,,"[""Vodka""]",bebidas,,true,false,298,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
299,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Smirnoff Electric Guava – Botella 750 ml,Botella de vodka Smirnoff Electric Guava (750 ml).,1100.00,,"[""Vodka""]",bebidas,,true,false,303,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
298,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Smirnoff Electric Guava – Copa 60 ml,"Vodka Smirnoff Electric Guava, copa de 60 ml.",110.00,,"[""Vodka""]",bebidas,,true,false,302,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
297,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Smirnoff Tamarindo – Botella 750 ml,Botella de vodka Smirnoff Tamarindo (750 ml).,1000.00,,"[""Vodka""]",bebidas,,true,false,301,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
296,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Smirnoff Tamarindo – Copa 60 ml,"Vodka Smirnoff Tamarindo, copa de 60 ml.",100.00,,"[""Vodka""]",bebidas,,true,false,300,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
303,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Stolichnaya – Botella 750 ml,Botella de vodka Stolichnaya (750 ml).,1100.00,,"[""Vodka""]",bebidas,,true,false,307,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
302,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Stolichnaya – Copa 60 ml,"Vodka Stolichnaya, copa de 60 ml.",110.00,,"[""Vodka""]",bebidas,,true,false,306,2026-02-09 22:50:11.64983+00,2026-02-09 22:50:11.64983+00
174,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tamarindo Spicy,Vodka Smirnoff. 450 ml.,120.00,,"[""Vodka""]",cocteleria,,true,false,11,2026-02-09 19:27:48.850023+00,2026-02-09 19:27:48.850023+00
175,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Tropispacy,Vodka Smirnoff. 300 ml.,120.00,,"[""Vodka""]",cocteleria,,true,false,12,2026-02-09 19:27:48.850023+00,2026-02-09 19:27:48.850023+00
325,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Buchanan’s 12 750 ml.,Whisky Buchanan’s 12 años.,180.00,,"[""Whisky""]",bebidas,,true,false,145,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
323,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Buchanan’s 18 750 ml.,Whisky Buchanan’s 18 años.,460.00,,"[""Whisky""]",bebidas,,true,false,143,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
324,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Buchanan’s Pineapple 750 ml.,Whisky Buchanan’s Pineapple.,210.00,,"[""Whisky""]",bebidas,,true,false,144,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
328,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Chivas Regal 12 750 ml.,Whisky Chivas Regal 12 años.,160.00,,"[""Whisky""]",bebidas,,true,false,148,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
327,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Glenfiddich 12 750 ml.,Whisky Glenfiddich 12 años.,230.00,,"[""Whisky""]",bebidas,,true,false,147,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
329,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Glenmorangie 10 700 ml.,Whisky Glenmorangie 10 años.,155.00,,"[""Whisky""]",bebidas,,true,false,149,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
321,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,J. Walker Black Label 750 ml.,Whisky Johnnie Walker Black Label.,220.00,,"[""Whisky""]",bebidas,,true,false,141,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
319,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,J. Walker Black Ruby 700 ml.,Whisky Johnnie Walker Black Ruby.,280.00,,"[""Whisky""]",bebidas,,true,false,139,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
320,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,J. Walker Double Black 750 ml.,Whisky Johnnie Walker Double Black.,260.00,,"[""Whisky""]",bebidas,,true,false,140,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
318,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,J. Walker Green Label 700 ml.,Whisky Johnnie Walker Green Label.,450.00,,"[""Whisky""]",bebidas,,true,false,138,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
322,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,J. Walker Red Label 700 ml.,Whisky Johnnie Walker Red Label.,110.00,,"[""Whisky""]",bebidas,,true,false,142,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
330,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Jack Daniel’s 700 ml.,Whisky Jack Daniel’s.,120.00,,"[""Whisky""]",bebidas,,true,false,150,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
332,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Jack Daniel’s Apple 700 ml.,Whisky Jack Daniel’s Apple.,120.00,,"[""Whisky""]",bebidas,,true,false,152,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
331,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Jack Daniel’s Honey 700 ml.,Whisky Jack Daniel’s Honey.,120.00,,"[""Whisky""]",bebidas,,true,false,151,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
326,050671c2-f1e0-4455-b1cc-ed0774a3e0f4,Macallan 12 Triple Cask 700 ml.,Whisky Macallan 12 años Triple Cask.,460.00,,"[""Whisky""]",bebidas,,true,false,146,2026-02-09 22:55:22.778331+00,2026-02-09 22:55:22.778331+00
